provider_id,provider_name,specialty,city,state,tax_id,license_no
P009340,Kaul LLC,Pediatrics,Karaikudi,Punjab,486875651,LIC337949
P008899,Sastry-Butala,Urology,Proddatur,Punjab,587628245,LIC900401
P010622,Wali-Palla,Urology,Ambattur,Punjab,407887107,LIC108788
P012014,"Bath, Bora and Natt",General Medicine,Mangalore,Tripura,176604121,LIC520518
P035720,Ben-Chatterjee,Neurology,Asansol,Gujarat,XXXXX,BADLIC
P033309,Verma Group,General Medicine,Sirsa,West Bengal,612024392,LIC561804
P035362,Chana LLC,Orthopedics,Kavali,Andhra Pradesh,XXXXX,BADLIC
P037047,Doshi-Iyer,Neurology,Secunderabad,Andhra Pradesh,XXXXX,BADLIC
P022842,Thaker Ltd,Orthopedics,Muzaffarnagar,Madhya Pradesh,150338985,LIC218152
P025419,Borra-Kothari,Urology,Munger,Andhra Pradesh,409503398,LIC859015
P009972,Ravel-Srinivasan,Oncology,Amravati,Bihar,535814118,LIC929299
P001392,"Puri, Shere and Prakash",Dermatology,Dehradun,Uttarakhand,783290631,LIC211990
P003330,"Issac, Morar and Kanda",OBGYN,Tiruppur,Telangana,174792642,LIC438592
P027621,Prabhu-Suresh,General Medicine,Tirunelveli,Kerala,631767295,LIC818130
P032295,Chander Group,Orthopedics,Karaikudi,Tripura,448777886,LIC362397
P028284,"Yogi, Kara and Cherian",Orthopedics,Ambattur,Karnataka,975081719,LIC541338
P002684,Thakkar and Sons,Neurology,Khora ,Karnataka,872790708,LIC837726
P013518,Puri PLC,Dermatology,Ahmedabad,Haryana,756367894,LIC277007
P012886,"Patla, Manne and Bassi",Orthopedics,Junagadh,Haryana,337434164,LIC108556
P030034,Om LLC,OBGYN,Guna,West Bengal,526313159,LIC461963
P013675,Talwar PLC,Urology,Ambattur,Andhra Pradesh,613801318,LIC717457
P019167,Dyal-Bhat,Oncology,Pallavaram,Jharkhand,753430760,LIC639154
P038669,"Pal, Manne and Kata",Oncology,Haridwar,Haryana,XXXXX,BADLIC
P001794,"Setty, Prasad and Munshi",Urology,Ajmer,Rajasthan,934510664,LIC312470
P011253,Ahluwalia-Bath,Cardiology,Farrukhabad,Uttarakhand,768380264,LIC949135
P013283,Kadakia-Pandya,Orthopedics,Solapur,Madhya Pradesh,918329118,LIC521639
P019540,Master PLC,Dermatology,Naihati,Uttarakhand,377028617,LIC209354
P034255,Ben-Chatterjee,ENT,Ambattur,Chhattisgarh,522222903,LIC580178
P029619,Bedi-Pillay,Oncology,Bidhannagar,Gujarat,840067786,LIC658643
P025463,"Lad, Desai and Bir",Neurology,Khandwa,Telangana,972524636,LIC901053
P017034,Mody LLC,General Medicine,Asansol,Mizoram,851536292,LIC454387
P004960,Joshi-Garg,Pediatrics,Unnao,Odisha,501633592,LIC950398
P018365,Mutti Ltd,Oncology,Pudukkottai,Himachal Pradesh,741065697,LIC600183
P000700,Khalsa Inc,Dermatology,Siliguri,Mizoram,958608377,LIC148682
P031839,Jha-Gulati,Urology,Surat,Madhya Pradesh,972636655,LIC542326
P039142,Sura-Bains,Oncology,Berhampore,Himachal Pradesh,XXXXX,BADLIC
P012845,Chopra LLC,OBGYN,Bahraich,Chhattisgarh,554070727,LIC231837
P011245,Krish-Manne,Oncology,Motihari,Odisha,479855952,LIC625086
P033876,Chaudhuri Ltd,Pediatrics,Jodhpur,Bihar,164345288,LIC610205
P003869,"Garg, Mahal and Raj",Urology,Mathura,Rajasthan,944758827,LIC123605
P038144,Khosla Inc,,Khora ,Punjab,XXXXX,BADLIC
P020277,Wali LLC,Orthopedics,Tumkur,Manipur,778224349,LIC760878
P008633,Luthra Group,Pediatrics,Korba,Meghalaya,701986821,LIC441653
P018846,"Sengupta, Goel and Johal",Cardiology,Ramgarh,Goa,365601431,LIC299465
P021806,Ghosh-Narayanan,Neurology,Bhavnagar,Assam,160680334,LIC305399
P028686,Agate-Modi,Pediatrics,Satara,Himachal Pradesh,882073123,LIC155175
P007557,Bahl-Pai,ENT,Kollam,Goa,419411072,LIC173333
P005659,Chaudhari and Sons,OBGYN,Indore,Uttarakhand,471404101,LIC805626
P037731,Bala Group,ENT,Bharatpur,Mizoram,XXXXX,BADLIC
P023343,"Mahal, Pai and Srivastava",ENT,Chinsurah,Maharashtra,628045050,LIC675058
P002645,Sarkar-Kunda,Orthopedics,Durgapur,Nagaland,809642851,LIC522662
P000690,"Pathak, Chander and Boase",Urology,Solapur,Punjab,558018863,LIC488498
P008832,Devi Ltd,Urology,Gopalpur,Meghalaya,249061826,LIC720041
P025310,Taneja PLC,OBGYN,Machilipatnam,Haryana,520294006,LIC125904
P013475,Shanker-Roy,Neurology,Solapur,Arunachal Pradesh,917422933,LIC100774
P013515,"Vaidya, Borde and Khatri",Oncology,Sikar,Andhra Pradesh,520073055,LIC230146
P035009,Hari-Gour,Oncology,Kharagpur,Uttarakhand,XXXXX,BADLIC
P010092,Raman-Sundaram,OBGYN,Tadepalligudem,Assam,480939375,LIC400540
P029320,Bava Group,OBGYN,Aligarh,Assam,548785087,LIC478983
P024360,Subramanian-Panchal,Dermatology,Satna,Himachal Pradesh,944713479,LIC380382
P025938,Gupta-Puri,ENT,Karimnagar,Uttarakhand,538718752,LIC416599
P001873,"Krishnamurthy, Borah and Kapoor",ENT,Muzaffarnagar,Kerala,244402228,LIC604678
P030517,Nagarajan-Bhatia,Urology,Thanjavur,Rajasthan,XXXXX,BADLIC
P028046,Kohli-Dhar,Neurology,Bhavnagar,Goa,505233432,LIC423964
P001662,"Loyal, Chaudhry and Choudhury",Orthopedics,Morena,Kerala,285666450,LIC911861
P003985,"Natarajan, Datta and Yogi",Urology,Raiganj,Chhattisgarh,730618233,LIC792940
P034739,Gokhale-Sidhu,Pediatrics,Patiala,Sikkim,636006520,LIC893798
P001945,"Saraf, Tiwari and Sinha",Cardiology,Bongaigaon,Andhra Pradesh,340031836,LIC321673
P006332,Bahri LLC,Urology,Karimnagar,Mizoram,531203156,LIC777898
P015376,Chandra-Shetty,ENT,Kottayam,Madhya Pradesh,990742238,LIC176792
P003009,"Karan, Sharma and Sehgal",Dermatology,Farrukhabad,Mizoram,403827146,LIC769275
P022352,Lad-Som,ENT,Sagar,Assam,780364288,LIC129817
P038222,"Solanki, Banerjee and Bhalla",ENT,Alappuzha,Tamil Nadu,XXXXX,BADLIC
P023089,Wali LLC,ENT,Pallavaram,Gujarat,331070544,LIC425655
P002745,Char Inc,Dermatology,Giridih,Andhra Pradesh,703328963,LIC902353
P001746,Srinivasan PLC,Neurology,Baranagar,Himachal Pradesh,694560508,LIC664471
P002358,Bains-Kulkarni,ENT,Lucknow,Rajasthan,654274903,LIC658065
P001472,Kumar Group,Urology,Ozhukarai,Himachal Pradesh,113499456,LIC127086
P010195,"Das, Sandhu and Kar",Urology,Karnal,Andhra Pradesh,192089328,LIC265031
P037492,Narula-Sem,OBGYN,Secunderabad,Bihar,XXXXX,BADLIC
P003545,"Chacko, Sarin and Kurian",Cardiology,Aizawl,Madhya Pradesh,818466690,LIC878429
P015880,Sehgal Group,Neurology,Bhavnagar,Bihar,954261582,LIC333749
P023070,Barad-Khosla,Dermatology,Danapur,Bihar,502501745,LIC524127
P024844,"Shetty, Biswas and Chand",General Medicine,Shimla,Punjab,240574688,LIC618999
P004647,Doctor-Narayanan,Neurology,Bikaner,Rajasthan,654857148,LIC638842
P007712,Oak Ltd,ENT,Dhanbad,Haryana,370139690,LIC303818
P032534,Seth-Loke,Cardiology,Anantapur,Tripura,982872232,LIC153266
P033738,Kale and Sons,Orthopedics,Jabalpur,Jharkhand,622367005,LIC926208
P036246,Koshy-Nagi,Oncology,Ramagundam,Haryana,XXXXX,BADLIC
P031843,"Parsa, Kumer and Raju",Orthopedics,Moradabad,Odisha,760274435,LIC392663
P028063,Sridhar and Sons,Dermatology,Srinagar,Telangana,889901007,LIC742429
P026382,"Dave, Kant and Ganesh",Neurology,Adoni,Gujarat,577209635,LIC821793
P014251,Nagarajan-Balakrishnan,OBGYN,Serampore,Haryana,987948213,LIC160710
P035967,Bir and Sons,Dermatology,Kavali,Maharashtra,XXXXX,BADLIC
P013594,Singh PLC,Cardiology,Gudivada,Bihar,XXXXX,BADLIC
P007591,Mallick PLC,Oncology,Tadepalligudem,Madhya Pradesh,882907709,LIC538910
P026162,"Krish, Rama and Madan",Dermatology,Bhavnagar,Karnataka,465066614,LIC307272
P021196,"Dua, Garde and Barad",Orthopedics,Anantapur,Mizoram,356257990,LIC209215
P005570,"Sodhi, Shanker and Dube",Neurology,Raiganj,Meghalaya,567209719,LIC224631
P001354,Shanker-Sama,Urology,Gwalior,Himachal Pradesh,979337756,LIC539230
P017110,Setty Group,Cardiology,North Dumdum,Goa,542237588,LIC414344
P035520,Hegde-Cherian,Dermatology,Junagadh,Uttarakhand,XXXXX,BADLIC
P011532,Parmar PLC,OBGYN,Kulti,West Bengal,729972185,LIC278066
P010199,Sinha Inc,Dermatology,Hubli–Dharwad,Bihar,170541676,LIC648495
P020281,"Dora, Bansal and Bali",Dermatology,Rohtak,Bihar,349776088,LIC978979
P025676,Suresh-Sachar,Neurology,Davanagere,West Bengal,950716645,LIC718727
P031082,Sastry-Shenoy,Urology,Uluberia,Punjab,144619695,LIC853552
P019227,"Karnik, Halder and Ramakrishnan",General Medicine,Gudivada,Uttarakhand,697432811,LIC688188
P036672,"Nigam, Iyer and Mukhopadhyay",Urology,South Dumdum,Mizoram,XXXXX,BADLIC
P030110,Wagle Inc,Urology,Rajpur Sonarpur,Arunachal Pradesh,941996081,LIC210534
P035594,"Tara, Khurana and Chahal",Urology,Pudukkottai,Bihar,XXXXX,BADLIC
P008464,Lall-Narayanan,Orthopedics,Giridih,Karnataka,462965697,LIC618963
P033396,Pillay Inc,Dermatology,Kakinada,Madhya Pradesh,873772249,LIC441615
P034467,"Bera, Manne and Kade",Dermatology,Jammu,Himachal Pradesh,391403406,LIC130880
P017658,Tak-Ramanathan,Neurology,Bangalore,Mizoram,622801307,LIC386722
P018020,Sundaram and Sons,Neurology,Agartala,Assam,105040220,LIC156428
P037417,"Hans, Om and Krish",Urology,Haridwar,Jharkhand,XXXXX,BADLIC
P028720,Kohli-Baral,General Medicine,Katni,Himachal Pradesh,597786024,LIC281085
P019911,"Kale, Pradhan and Sule",OBGYN,Bhalswa Jahangir Pur,Assam,843378674,LIC174297
P025879,Hegde-Chand,Urology,Panihati,Jharkhand,922830169,LIC502203
P019921,Khatri Group,General Medicine,Pudukkottai,Mizoram,909910907,LIC900679
P031872,"Narula, Raj and Badami",Dermatology,Ulhasnagar,Haryana,449554188,LIC842941
P018575,Chaudhry-Zacharia,Urology,Dibrugarh,Tamil Nadu,431637854,LIC848947
P017488,"Wali, Oza and Dora",Urology,Nagaon,Manipur,373980621,LIC215023
P036890,Bali-Ratta,ENT,Kadapa,Punjab,XXXXX,BADLIC
P018299,Batta Group,Pediatrics,Akola,Himachal Pradesh,624452189,LIC726219
P001547,"Setty, Deol and Menon",OBGYN,Moradabad,Odisha,488850928,LIC135149
P031053,Tiwari LLC,Pediatrics,Kharagpur,Gujarat,108360121,LIC779658
P013561,Virk-Ghose,Neurology,Saharsa,Uttar Pradesh,882463942,LIC616348
P028780,Babu LLC,Cardiology,Davanagere,Uttarakhand,657490224,LIC330087
P022661,"Garde, Randhawa and Aggarwal",ENT,Mumbai,Andhra Pradesh,978697038,LIC810134
P013780,Palla-Kapoor,Pediatrics,Vadodara,Maharashtra,891323636,LIC441834
P015070,"Soman, Bains and Gulati",ENT,Chennai,Odisha,177677478,LIC252757
P007674,Khanna PLC,Dermatology,Erode,Telangana,609362402,LIC781763
P019605,Som LLC,Cardiology,Vadodara,Chhattisgarh,201879601,LIC651958
P022499,Bora-Mitra,Neurology,Dibrugarh,Maharashtra,959583231,LIC422430
P013711,Gill-Verma,Urology,Eluru,West Bengal,627507807,LIC754867
P026390,Pandya-Bajaj,Urology,Davanagere,Rajasthan,772988616,LIC469514
P032540,Jain-Shroff,OBGYN,Ambarnath,Punjab,494171902,LIC703862
P011213,"Pradhan, Sehgal and Wali",Pediatrics,Gurgaon,Uttarakhand,558380374,LIC375391
P031296,"Saini, Kapoor and Char",Dermatology,Ajmer,Assam,XXXXX,BADLIC
P031650,Sami-Shetty,Oncology,Jaipur,Assam,126167461,LIC292584
P003737,"Das, Subramaniam and Baria",ENT,Bhubaneswar,Sikkim,396977396,LIC473182
P037640,Ben Inc,Neurology,Tenali,Goa,XXXXX,BADLIC
P007884,"Lad, Desai and Bir",Oncology,Imphal,West Bengal,138932186,LIC104868
P006256,Badal-Sha,Oncology,Kottayam,Meghalaya,277192062,LIC726984
P036314,Memon-Balasubramanian,,South Dumdum,Punjab,XXXXX,BADLIC
P039132,"Nigam, Sen and Dhillon",Urology,Aurangabad,Bihar,XXXXX,BADLIC
P038764,Soman-Ramanathan,,Gandhidham,West Bengal,XXXXX,BADLIC
P020308,Verma-Bains,Pediatrics,Aurangabad,Tamil Nadu,410869564,LIC994861
P025485,Mani and Sons,Cardiology,Amaravati,Gujarat,408193140,LIC667020
P006767,Mody LLC,Cardiology,Dindigul,Andhra Pradesh,563348058,LIC341395
P002131,Borde-Tak,Neurology,Raebareli,Odisha,935281354,LIC961020
P021469,Madan and Sons,ENT,Jammu,Uttarakhand,543071494,LIC110267
P029161,"Kaul, Pillay and Garg",General Medicine,Khora ,Sikkim,567761609,LIC292203
P023501,"Date, Boase and Rana",OBGYN,Siliguri,Nagaland,635220256,LIC477627
P016566,"Soman, Ratti and Manne",Urology,Gudivada,Gujarat,246327359,LIC803276
P032505,Dixit Inc,Dermatology,Cuttack,Madhya Pradesh,702888796,LIC125317
P029286,Menon Ltd,Neurology,Sambalpur,Kerala,453000424,LIC261733
P030894,Kohli Inc,ENT,Mango,Chhattisgarh,867783308,LIC419157
P024635,Ravi Ltd,Cardiology,Thanjavur,Odisha,734415747,LIC646815
P002119,Korpal-Venkataraman,General Medicine,Jamalpur,Karnataka,645611774,LIC211536
P022323,Sahni-Bahl,Urology,Madhyamgram,Assam,584023071,LIC823709
P006477,"Parekh, Iyengar and Rajagopal",Oncology,Lucknow,Madhya Pradesh,434623261,LIC390472
P039871,"Bera, Warrior and Bahl",Oncology,Belgaum,Madhya Pradesh,XXXXX,BADLIC
P036094,Ramesh Group,Neurology,Sirsa,Haryana,XXXXX,BADLIC
P037642,Varughese-Narang,Dermatology,Dharmavaram,Tamil Nadu,XXXXX,BADLIC
P029143,Keer LLC,Urology,Surendranagar Dudhrej,Goa,791814585,LIC397445
P011031,"Chauhan, Wali and Mall",General Medicine,Malda,Maharashtra,757516108,LIC925142
P007422,Gandhi-Aggarwal,OBGYN,Muzaffarnagar,Tripura,997308573,LIC283744
P024604,"Nayar, Rana and Gopal",Orthopedics,Solapur,Telangana,632347686,LIC364507
P030107,Ganesan Inc,OBGYN,Satna,Karnataka,737300926,LIC279978
P013000,"Pingle, Nigam and Sachdeva",Dermatology,Nagaon,Haryana,932925892,LIC481847
P029227,Raval-Vyas,OBGYN,Junagadh,Tripura,311649596,LIC966339
P012211,Upadhyay-Divan,ENT,Hospet,Jharkhand,378202497,LIC340807
P019707,Shan-Natarajan,Orthopedics,Kanpur,Punjab,560966874,LIC904659
P030653,Ramaswamy-Krishna,Urology,Thoothukudi,Bihar,843626912,LIC309553
P025594,"Kaul, Batta and Kant",Neurology,Amravati,Assam,175728581,LIC272586
P022573,"Chowdhury, Natt and Gupta",Orthopedics,Bhusawal,Telangana,457917558,LIC243665
P039281,Chandran LLC,Dermatology,Morena,Arunachal Pradesh,XXXXX,BADLIC
P039276,Bakshi-Shankar,,Karimnagar,Rajasthan,XXXXX,BADLIC
P033978,"Bassi, Raju and Suri",Urology,Meerut,Odisha,381216964,LIC555214
P003552,"Sachdev, Kala and Kuruvilla",Cardiology,Avadi,Odisha,529442751,LIC867199
P005690,Rai Inc,Neurology,Noida,Karnataka,208108787,LIC132025
P018165,Dara LLC,Neurology,Warangal,Punjab,198191187,LIC518396
P017274,"Vasa, Naidu and Bhat",Dermatology,Rajahmundry,Tripura,653985986,LIC412228
P016720,"Dash, Murty and Sinha",Oncology,Nagpur,Assam,454981019,LIC881620
P001891,Salvi LLC,ENT,Nagercoil,Mizoram,903546524,LIC384447
P005677,Singh and Sons,General Medicine,Gaya,Gujarat,919438075,LIC866779
P039573,Lall-Narayanan,Urology,Thrissur,Rajasthan,XXXXX,BADLIC
P033357,"Patel, Kapoor and Datta",Neurology,Sultan Pur Majra,Haryana,639345136,LIC362954
P028457,Dhillon-Deo,ENT,Alwar,Assam,245583191,LIC798368
P028426,Madan-Agarwal,Urology,Firozabad,Sikkim,XXXXX,BADLIC
P031496,"Dhingra, Wagle and Rout",ENT,Thoothukudi,Haryana,770056750,LIC468036
P011710,Misra-Manne,Neurology,Nagpur,Chhattisgarh,322148319,LIC829585
P025112,"Dar, Sandhu and Chand",Urology,Jhansi,Odisha,414766788,LIC389463
P007425,Sridhar Inc,General Medicine,Berhampore,Mizoram,560548827,LIC938174
P039183,Nazareth Ltd,Urology,Pudukkottai,Bihar,XXXXX,BADLIC
P005312,Atwal Group,Pediatrics,Sirsa,Tripura,347067299,LIC472021
P012943,Barad Group,Urology,Nellore,Maharashtra,476224103,LIC625379
P004777,Mandal-Srinivas,Orthopedics,Nanded,Uttarakhand,717828709,LIC228114
P011796,Vyas-Chokshi,Orthopedics,Kulti,Punjab,378847051,LIC745785
P005696,Yogi Inc,General Medicine,Guntakal,Uttar Pradesh,861058022,LIC501556
P009309,Dixit Inc,OBGYN,Tirunelveli,Jharkhand,270971965,LIC598116
P038993,Wagle-Badal,Oncology,Noida,Gujarat,XXXXX,BADLIC
P017687,Rajan Ltd,Neurology,Cuttack,Gujarat,535043799,LIC515711
P010326,Peri Inc,Pediatrics,Giridih,Nagaland,119949970,LIC376009
P008042,Mitter and Sons,Urology,Delhi,Tripura,129258072,LIC635382
P011179,"Karan, Sharma and Sehgal",Pediatrics,Jhansi,Uttarakhand,670354016,LIC352843
P019278,"Kohli, Vala and Trivedi",Orthopedics,Panihati,Odisha,655691405,LIC848169
P026207,Banerjee Ltd,Urology,Nangloi Jat,Assam,163375555,LIC146560
P009844,"Goel, Sastry and Kale",General Medicine,Siliguri,Tripura,312260262,LIC342863
P017748,Devan-Butala,Orthopedics,Mehsana,Bihar,871418926,LIC276772
P013550,"Reddy, Batra and Mukhopadhyay",OBGYN,Thanjavur,Odisha,713226906,LIC321330
P020473,Sunder PLC,Pediatrics,Ranchi,Telangana,145142780,LIC400092
P022182,Dube-Bhatti,Orthopedics,Jamnagar,Tamil Nadu,764229151,LIC513004
P016659,Sharaf PLC,OBGYN,Danapur,Arunachal Pradesh,681934738,LIC900203
P019341,Varghese-Biswas,Cardiology,Serampore,Himachal Pradesh,575534928,LIC422746
P014630,Nanda LLC,Cardiology,Bijapur,Tamil Nadu,217781742,LIC112728
P020505,Bhagat-Sawhney,Orthopedics,Dharmavaram,Rajasthan,739544865,LIC226868
P034147,Krish Inc,General Medicine,Kirari Suleman Nagar,Punjab,211032698,LIC783974
P000481,"Manne, Iyer and Dara",Urology,Delhi,Madhya Pradesh,190529667,LIC230815
P009824,"Dyal, Mall and Korpal",Pediatrics,Agartala,Karnataka,742099648,LIC881034
P036000,Divan-Banerjee,Pediatrics,Siliguri,Madhya Pradesh,XXXXX,BADLIC
P028561,"Kala, Savant and Kaul",Pediatrics,Kakinada,Kerala,883822657,LIC934539
P034962,"Oza, Pandey and Zacharia",General Medicine,Guntakal,Bihar,148379131,LIC149772
P036025,Yogi Ltd,ENT,Rourkela,Tamil Nadu,XXXXX,BADLIC
P002509,Gandhi Ltd,Orthopedics,Kottayam,Chhattisgarh,263149484,LIC400548
P035238,Srinivasan LLC,ENT,Ahmednagar,Manipur,XXXXX,BADLIC
P034350,"Narain, Gour and Rama",Neurology,Kharagpur,Madhya Pradesh,702464655,LIC963072
P002632,"Mani, Kara and Bhatnagar",Oncology,Ajmer,Gujarat,897600531,LIC486582
P008250,Dar LLC,Neurology,Bhimavaram,Uttar Pradesh,945111660,LIC753825
P019082,Krishnan-Chaudry,Oncology,Ongole,Telangana,587849885,LIC535865
P018384,"Sodhi, Contractor and Nagarajan",Dermatology,Raichur,Bihar,132306357,LIC427894
P010394,Vyas-Bajwa,General Medicine,Rajkot,Odisha,398340157,LIC814234
P025961,Randhawa and Sons,Urology,Jaunpur,Telangana,136519243,LIC468160
P021443,"Bhardwaj, Krishnamurthy and Kunda",Cardiology,Proddatur,Maharashtra,XXXXX,BADLIC
P027106,Sani-Mannan,Oncology,Mahbubnagar,Manipur,265370667,LIC164125
P036067,"Solanki, Ramaswamy and Shan",Neurology,Jodhpur,Rajasthan,XXXXX,BADLIC
P026883,Dhar Inc,General Medicine,Mahbubnagar,Karnataka,184884232,LIC678715
P029663,Shetty Inc,General Medicine,Ramagundam,Assam,475663654,LIC230316
P009489,Mangat Ltd,Orthopedics,Arrah,Jharkhand,140762824,LIC293512
P034964,Kapadia Inc,General Medicine,Faridabad,Rajasthan,395514931,LIC998643
P016533,Wagle-Badal,Pediatrics,Rohtak,Manipur,993670360,LIC927779
P020659,Natt-Bala,Orthopedics,Raiganj,Uttar Pradesh,203593607,LIC408575
P017153,Prabhu-Suresh,Dermatology,Panvel,Nagaland,975678409,LIC298823
P039833,"Narang, Ray and Sheth",Urology,Bhimavaram,Goa,XXXXX,BADLIC
P008376,Dugar-Bhakta,Orthopedics,Alappuzha,Rajasthan,904881093,LIC920515
P005582,Morar-Sridhar,Oncology,Shahjahanpur,Madhya Pradesh,414130696,LIC652124
P028401,"Sunder, Iyer and Murty",OBGYN,Bhatpara,Karnataka,123070222,LIC328819
P004353,"Hayre, Wali and Char",General Medicine,Satara,Odisha,630270394,LIC982180
P028914,Chakrabarti Ltd,OBGYN,Cuttack,Andhra Pradesh,193034885,LIC567373
P034131,Walia-Bhardwaj,Dermatology,Amravati,Kerala,788420907,LIC164513
P000213,Kanda-Chander,Pediatrics,Patiala,West Bengal,501153166,LIC398273
P027397,"Wali, Ratta and Sura",Pediatrics,Mehsana,Telangana,549375038,LIC374255
P023175,Kurian-Sami,General Medicine,Ghaziabad,Himachal Pradesh,625787057,LIC198954
P018247,"Chandran, Ghosh and Bahl",Cardiology,New Delhi,Telangana,871657099,LIC870301
P028749,Varghese-Parsa,Oncology,Firozabad,Haryana,281517222,LIC846590
P014818,Ramaswamy PLC,OBGYN,Kota,Manipur,104699018,LIC170989
P028727,"Kapur, Nigam and Gole",Pediatrics,Kottayam,Punjab,227474981,LIC544488
P037215,"Wable, Gandhi and Parmar",Oncology,Kolhapur,Meghalaya,XXXXX,BADLIC
P004570,Ratta and Sons,Oncology,Pali,Rajasthan,592156043,LIC681062
P017050,"Kothari, Iyengar and Vasa",Oncology,Jehanabad,Odisha,557322933,LIC445908
P035019,Keer-Sachar,Cardiology,Phusro,Nagaland,XXXXX,BADLIC
P036352,Bava-Chadha,Pediatrics,Pudukkottai,Madhya Pradesh,XXXXX,BADLIC
P011907,Hayer Ltd,OBGYN,Gandhidham,Maharashtra,328842691,LIC195983
P032232,Rege PLC,ENT,Asansol,Mizoram,107689249,LIC811562
P024312,Munshi-Amble,Dermatology,Ulhasnagar,Sikkim,734850995,LIC699080
P020253,Rajagopal and Sons,Pediatrics,Rajpur Sonarpur,Assam,399977344,LIC925934
P038334,Ranganathan Ltd,General Medicine,Belgaum,Tamil Nadu,XXXXX,BADLIC
P010907,Pingle Ltd,General Medicine,Madhyamgram,Kerala,XXXXX,BADLIC
P019439,"Kala, Karnik and Nazareth",OBGYN,Berhampur,Goa,835456707,LIC595097
P005947,Divan-Shroff,ENT,Chennai,Bihar,981469113,LIC473323
P014982,Minhas and Sons,Oncology,Sirsa,Haryana,888354952,LIC106058
P019673,Andra-Mohanty,Pediatrics,Danapur,Manipur,589467314,LIC414705
P009334,Khanna PLC,Cardiology,Deoghar,Karnataka,661453359,LIC714808
P006219,Kaul-Issac,Oncology,Amroha,Karnataka,414921006,LIC816893
P008819,"Narain, Gour and Rama",General Medicine,Sikar,Telangana,880638831,LIC976340
P037125,Sodhi Inc,,Ujjain,Chhattisgarh,XXXXX,BADLIC
P023878,Srinivas LLC,Dermatology,Khora ,Nagaland,599450248,LIC287414
P031081,Sharaf and Sons,Orthopedics,Mau,Goa,749687103,LIC771598
P001240,Seshadri Inc,Cardiology,Karawal Nagar,Tripura,885818812,LIC516794
P016906,Prakash-Sethi,Cardiology,Nagpur,Madhya Pradesh,190620480,LIC175331
P015852,Pradhan PLC,Pediatrics,Kalyan-Dombivli,Madhya Pradesh,434372261,LIC909249
P015974,Gole Group,ENT,Ichalkaranji,Himachal Pradesh,160243461,LIC240932
P010973,Pandya-Bajaj,General Medicine,Madanapalle,Arunachal Pradesh,312475266,LIC327495
P005835,Bumb LLC,Neurology,Amroha,Haryana,546799167,LIC879860
P009487,Dugal-Mannan,Pediatrics,Meerut,Uttar Pradesh,304271081,LIC830200
P015331,"Gour, Lad and Prabhu",Neurology,Bettiah,Karnataka,688594638,LIC342589
P035063,"Radhakrishnan, De and Ratta",Urology,Gandhidham,Mizoram,XXXXX,BADLIC
P036210,Sarna LLC,ENT,Vadodara,Chhattisgarh,XXXXX,BADLIC
P033318,Dasgupta Ltd,Neurology,Muzaffarpur,Tripura,916319024,LIC156034
P028603,"Chaudhary, Iyengar and Raman",Urology,Baranagar,Gujarat,784944491,LIC623635
P017453,Deep-Modi,ENT,Kota,Jharkhand,833291737,LIC793152
